script,sessionId,sessionIndex,expert,metric,n,r,z
Cyrillic,34090e4c-209b-46a6-816a-36bef35182ec,25,0,peakTurningAbs,173,0.223991018115018,0.227854015096869
Cyrillic,34090e4c-209b-46a6-816a-36bef35182ec,25,0,p95TurningAbs,173,0.418972147665956,0.446444677254659
Cyrillic,34090e4c-209b-46a6-816a-36bef35182ec,25,0,meanTurning,173,0.518048431330769,0.573668616540654
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,drawingTime,171,0.466815175140727,0.505990327247217
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,pathLength,171,0.256095041809804,0.261924866045481
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,skeletonPixelCount,171,0.151718217749809,0.15289866885147
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,totalWorkProxy,171,0.467648909559398,0.507056901016897
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,workPerLength,171,0.431735665157166,0.462028025200053
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,meanSpeed,171,-0.382648563831535,-0.403158868771991
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,peakSpeed,171,-0.267399403778113,-0.274060851136049
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,rmsVstar,171,0.144867118531728,0.145893490893376
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,meanAccel,171,-0.145745847020471,-0.146791173083226
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,peakAccel,171,-0.00664266172028688,-0.00664275942525619
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,rmsAstar,171,0.494416838984021,0.5418893990712
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,meanJerk,171,-0.0174106627891843,-0.0174124223474663
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,peakJerk,171,0.0455359076425639,0.0455674200449461
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,rmsJstar,171,0.452382322446124,0.487691546714274
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,totalTurningAbs,171,0.448159725887278,0.482395114440994
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,peakTurningAbs,171,0.146089602891685,0.147142407433831
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,p95TurningAbs,171,-0.0466151933973591,-0.0466490020570324
Cyrillic,3f230fe9-710f-4bdf-a1ab-27b346355496,26,1,meanTurning,171,0.390650004343785,0.412566868851854
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,drawingTime,221,0.347230013724845,0.362290548075068
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,pathLength,221,0.0691742601970376,0.0692849128099038
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,skeletonPixelCount,221,0.119406633335737,0.119979035843852
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,totalWorkProxy,221,0.0628148389281543,0.0628976513221773
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,workPerLength,221,0.000983520199186519,0.000983520516310327
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,meanSpeed,221,-0.352895183686388,-0.368746935327505
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,peakSpeed,221,-0.175250441872141,-0.177078385770985
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,rmsVstar,221,0.158366053857887,0.159710270225888
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,meanAccel,221,-0.293353107650604,-0.302231168585454
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,peakAccel,221,-0.121207254918141,-0.121806102474288
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,rmsAstar,221,0.361451382969513,0.37855439395042
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,meanJerk,221,-0.235417278622857,-0.239916923332993
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,peakJerk,221,-0.09769581372316,-0.0980084242269884
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,rmsJstar,221,0.301211718335647,0.310851695728697
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,totalTurningAbs,221,0.270823378459475,0.277752158502306
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,peakTurningAbs,221,0.0789016325531338,0.0790659800615481
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,p95TurningAbs,221,0.0590092884453168,0.0590779239044791
Cyrillic,8968cf19-b234-48ee-bcbe-64d0d6334e91,27,1,meanTurning,221,0.264568994641858,0.271014949106217
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,drawingTime,189,0.340530100325312,0.354692040994511
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,pathLength,189,0.184032641462542,0.186153515747539
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,skeletonPixelCount,189,0.307348979985542,0.317615196330046
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,totalWorkProxy,189,0.292836340105605,0.301665836437978
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,workPerLength,189,0.281159452637651,0.28894060308076
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,meanSpeed,189,-0.292174626335133,-0.300942209503083
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,peakSpeed,189,-0.114406170512104,-0.114909272878768
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,rmsVstar,189,0.0800303212361797,0.0802018416541489
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,meanAccel,189,-0.013832572139014,-0.0138334544820034
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,peakAccel,189,-0.0718242071301624,-0.0719480977397556
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,rmsAstar,189,0.38491199516624,0.405813260173319
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,meanJerk,189,0.0543461346937299,0.0543997335206846
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,peakJerk,189,-0.137040897300761,-0.137908581156464
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,rmsJstar,189,0.360841852889525,0.377853440689055
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,totalTurningAbs,189,0.352814042865253,0.36865425524488
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,peakTurningAbs,189,0.112005447732998,0.11247738285005
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,p95TurningAbs,189,0.105439560658806,0.105832929450572
Cyrillic,9cc8d0bd-cc52-4bdd-b626-1de8e407594d,28,1,meanTurning,189,0.291175308122765,0.299849969638867
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,drawingTime,198,0.344217360124336,0.358868920952217
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,pathLength,198,0.131724539980415,0.132494437671514
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,skeletonPixelCount,198,0.194997325522345,0.197526813280479
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,totalWorkProxy,198,0.245512513760086,0.250631844629877
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,workPerLength,198,0.217052520977889,0.220560815509409
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,meanSpeed,198,-0.226048540505256,-0.230021275251057
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,peakSpeed,198,-0.167348745427756,-0.168937767193679
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,rmsVstar,198,-0.0264236370998244,-0.0264297894142569
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,meanAccel,198,-0.103229666502151,-0.103598713312116
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,peakAccel,198,-0.0233284715887933,-0.0233327048926852
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,rmsAstar,198,0.381006460529333,0.401236497981895
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,meanJerk,198,0.020148276553596,0.0201510036359607
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,peakJerk,198,-0.0145978088951896,-0.0145988459394677
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,rmsJstar,198,0.358172251067837,0.37478758897887
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,totalTurningAbs,198,0.347093930346541,0.362135816187262
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,peakTurningAbs,198,0.238221079266017,0.242887315870191
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,p95TurningAbs,198,0.191467066869937,0.193859622146271
Cyrillic,bff37ed0-fad4-4e43-91c6-14e4c41949a8,29,1,meanTurning,198,0.225987790618281,0.229957254936806
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,drawingTime,177,0.343608305354116,0.35817816644371
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,pathLength,177,0.306889871047188,0.317108273202735
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,skeletonPixelCount,177,0.271942330356294,0.278960071749649
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,totalWorkProxy,177,0.359476030259598,0.376284044253526
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,workPerLength,177,0.169011222406479,0.170648635684104
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,meanSpeed,177,-0.204502166440529,-0.207426748135532
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,peakSpeed,177,0.281854594111222,0.289695573103818
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,rmsVstar,177,0.375936980756079,0.39531943146362
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,meanAccel,177,-0.120233106952102,-0.120817547861131
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,peakAccel,177,0.0176467513310239,0.0176485834522194
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,rmsAstar,177,0.323172507745007,0.335185559272627
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,meanJerk,177,-0.0710557185670142,-0.0711756669070642
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,peakJerk,177,0.0510211687004768,0.0510655100603387
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,rmsJstar,177,0.264600797270335,0.271049145670926
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,totalTurningAbs,177,0.312458531899042,0.323267627131797
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,peakTurningAbs,177,0.124239842928401,0.124885065463997
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,p95TurningAbs,177,0.156770720082431,0.158074319003987
Cyrillic,68639c82-3404-4156-b9ea-3099c881f00a,30,0,meanTurning,177,0.1850530602838,0.187209911349413
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,drawingTime,175,0.250850525070804,0.256320244686027
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,pathLength,175,0.117317221472053,0.117859935532423
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,skeletonPixelCount,175,0.105932049488055,0.106330981274911
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,totalWorkProxy,175,0.247844002701993,0.253114398814822
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,workPerLength,175,0.273263056771941,0.280386823544749
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,meanSpeed,175,-0.27308996881306,-0.280199777173653
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,peakSpeed,175,0.121099480094633,0.12169672215114
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,rmsVstar,175,0.285998936820011,0.294203313338547
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,meanAccel,175,-0.166187061793834,-0.167742850956842
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,peakAccel,175,0.0304105424965033,0.0304199222693743
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,rmsAstar,175,0.264190860202332,0.270608398065556
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,meanJerk,175,-0.122881777279425,-0.123505944167484
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,peakJerk,175,-0.145160461993585,-0.146193135585609
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,rmsJstar,175,0.179014334054814,0.180964204116813
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,totalTurningAbs,175,0.302928710242702,0.312741088612297
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,peakTurningAbs,175,0.176311524063886,0.178173299776008
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,p95TurningAbs,175,0.0882007446200482,0.0884305335943331
Cyrillic,f398992c-cd6e-4b3a-a89e-9f48c84346ac,31,0,meanTurning,175,0.25489498363307,0.260640999836434
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,drawingTime,200,0.523394741012668,0.58100395340347
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,pathLength,200,0.305809474414349,0.315915979496063
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,skeletonPixelCount,200,0.222063251780278,0.225825339437556
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,totalWorkProxy,200,0.429291125802597,0.459027328515517
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,workPerLength,200,0.306916566655179,0.317137744720807
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,meanSpeed,200,-0.421741080605561,-0.44980789341789
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,peakSpeed,200,0.0268466170382894,0.0268530696467435
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,rmsVstar,200,0.235847404516813,0.240372334868312
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,meanAccel,200,-0.275451420318517,-0.282753318934153
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,peakAccel,200,0.0665258519898949,0.0666242543313313
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,rmsAstar,200,0.617077814223922,0.720272091382696
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,meanJerk,200,0.0415764086121866,0.0416003897848881
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,peakJerk,200,0.119341524340647,0.119912985621798
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,rmsJstar,200,0.574899876863776,0.654811126982501
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,totalTurningAbs,200,0.50617757299451,0.557577159350034
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,peakTurningAbs,200,0.204127425953074,0.207035682801823
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,p95TurningAbs,200,0.136963187739463,0.1378293851204
Cyrillic,75453ba9-1c6f-4ce9-9b62-46a66755d722,32,0,meanTurning,200,0.399768801118671,0.423373723721941
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,drawingTime,272,0.0307121998706795,0.0307218616564538
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,pathLength,272,0.0873962931157063,0.0876198326922213
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,skeletonPixelCount,272,-0.0106329793758719,-0.0106333801254945
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,totalWorkProxy,272,0.142195007579582,0.14316517162289
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,workPerLength,272,0.0556349799802023,0.0556924882286117
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,meanSpeed,272,0.0226158617247101,0.0226197187410001
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,peakSpeed,272,0.0898605837020265,0.0901036348414203
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,rmsVstar,272,0.0410622417927551,0.0410853436226028
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,meanAccel,272,0.057619285606503,0.057683177926129
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,peakAccel,272,0.148303701645563,0.149405542205826
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,rmsAstar,272,-0.00249358944908495,-0.00249359461747427
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,meanJerk,272,0.0641759148587226,0.0642642370802138
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,peakJerk,272,0.0353251219107444,0.0353398265740816
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,rmsJstar,272,-0.0274726196959563,-0.027479534433465
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,totalTurningAbs,272,0.00887832540005503,0.00887855868808776
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,peakTurningAbs,272,0.16644369569273,0.168006785499318
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,p95TurningAbs,272,-0.0368716605228687,-0.0368883834113562
Latin Capitals,a2a7afb9-61be-4f6d-a958-f08aa76d5ccc,33,0,meanTurning,272,-0.0250216519130835,-0.0250268757530611
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,drawingTime,146,0.0432714010665972,0.0432984387764642
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,pathLength,146,0.121761103762932,0.122368247701712
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,skeletonPixelCount,146,0.0222484811102463,0.022252153162544
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,totalWorkProxy,146,0.136607033887612,0.13746644051032
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,workPerLength,146,0.0505542783668283,0.0505974123101034
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,meanSpeed,146,0.0938133896149519,0.0940900678253353
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,peakSpeed,146,0.115450267806163,0.115967345825917
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,rmsVstar,146,-0.0338185412640264,-0.033831442803
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,meanAccel,146,0.0744531912778236,0.0745912222272419
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,peakAccel,146,0.0133123003911688,0.013313086864959
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,rmsAstar,146,0.0189770819574953,0.0189793605197577
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,meanJerk,146,0.039816148888394,0.0398372094462653
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,peakJerk,146,0.0569981886212597,0.0570600343354852
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,rmsJstar,146,0.00284244963737696,0.00284245729262357
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,totalTurningAbs,146,-0.00733597024301786,-0.00733610184591559
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,peakTurningAbs,146,0.0176197301336235,0.0176215538504713
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,p95TurningAbs,146,-0.0812892538095542,-0.0814690186545122
Latin Capitals,b9a10574-b06b-4452-8e34-e7e7defb6fff,34,1,meanTurning,146,-0.0715170534461301,-0.071639358157039
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,drawingTime,155,0.129783397131396,0.130519529951313
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,pathLength,155,0.167457807903127,0.169049974140615
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,skeletonPixelCount,155,0.216609613713708,0.220096057298023
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,totalWorkProxy,155,0.072338375068001,0.0724649511107529
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,workPerLength,155,-0.309218751192701,-0.319681331712321
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,meanSpeed,155,0.0381540408346121,0.0381725710268263
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,peakSpeed,155,0.158661181360505,0.160013004401466
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,rmsVstar,155,0.0675063668746471,0.0676091928116632
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,meanAccel,155,-0.203783327705162,-0.206676649558223
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,peakAccel,155,-0.00840359271205742,-0.00840379054205019
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,rmsAstar,155,0.0662821133577578,0.0663794361750142
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,meanJerk,155,-0.13457267276929,-0.135393977197411
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,peakJerk,155,-0.0293188578154552,-0.0293272629362177
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,rmsJstar,155,0.0337046656872032,0.0337174372773255
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,totalTurningAbs,155,0.0724750772535609,0.0726023737669624
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,peakTurningAbs,155,0.0226926842691978,0.0226965807323359
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,p95TurningAbs,155,0.0432598234718956,0.0432868394688653
Aramaic,80684b16-9d12-43bc-a6d0-bc2d4f899dc3,35,0,meanTurning,155,-0.0695332717753443,-0.0696456595641553
