sign_id,grapheme_id,mdc,Unicode,ht_local_path,schriftart,text,datierung,datierung_href,in_text_selection
332,23,Z6,𓏱,svgs/ht/ht_332.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 7809 + P. 7810 Paris, Musée du Louvre, AF 11112","Griechisch-römische Zeit, Antoninische Dynastie, Trajan – Griechisch-römische Zeit, Antoninische Dynastie, Antoninus Pius",https://aku-pal.uni-mainz.de/datings/154,FALSE
334,4,A17,𓀔,svgs/ht/ht_334.svg,Hieratisch,"London, British Museum, EA 10672",Griechisch-römische Zeit,https://aku-pal.uni-mainz.de/datings/153,FALSE
335,48,A19,𓀗,svgs/ht/ht_335.svg,Hieratisch,"London, British Museum, EA 10672",Griechisch-römische Zeit,https://aku-pal.uni-mainz.de/datings/153,FALSE
336,49,A19,𓀗,svgs/ht/ht_336.svg,Hieratisch,"London, British Museum, EA 10672",Griechisch-römische Zeit,https://aku-pal.uni-mainz.de/datings/153,FALSE
337,50,A21,𓀙,svgs/ht/ht_337.svg,Hieratisch,"London, British Museum, EA 10672",Griechisch-römische Zeit,https://aku-pal.uni-mainz.de/datings/153,FALSE
338,43,A24,𓀜,svgs/ht/ht_338.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 7809 + P. 7810 Paris, Musée du Louvre, AF 11112","Griechisch-römische Zeit, Antoninische Dynastie, Trajan – Griechisch-römische Zeit, Antoninische Dynastie, Antoninus Pius",https://aku-pal.uni-mainz.de/datings/154,FALSE
339,6,A26,𓀞,svgs/ht/ht_339.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 7809 + P. 7810 Paris, Musée du Louvre, AF 11112","Griechisch-römische Zeit, Antoninische Dynastie, Trajan – Griechisch-römische Zeit, Antoninische Dynastie, Antoninus Pius",https://aku-pal.uni-mainz.de/datings/154,FALSE
340,14,A29,𓀡,svgs/ht/ht_340.svg,Hieratisch,"London, British Museum, EA 10672",Griechisch-römische Zeit,https://aku-pal.uni-mainz.de/datings/153,FALSE
341,7,A30,𓀢,svgs/ht/ht_341.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 7809 + P. 7810 Paris, Musée du Louvre, AF 11112","Griechisch-römische Zeit, Antoninische Dynastie, Trajan – Griechisch-römische Zeit, Antoninische Dynastie, Antoninus Pius",https://aku-pal.uni-mainz.de/datings/154,FALSE
342,12,A31,𓀣,svgs/ht/ht_342.svg,Hieratisch,"London, British Museum, EA 10672",Griechisch-römische Zeit,https://aku-pal.uni-mainz.de/datings/153,FALSE
344,53,A35,𓀨,svgs/ht/ht_344.svg,Hieratisch,"London, British Museum, EA 10672",Griechisch-römische Zeit,https://aku-pal.uni-mainz.de/datings/153,FALSE
345,25,A47,𓀸,svgs/ht/ht_345.svg,Hieratisch,"London, British Museum, EA 10672",Griechisch-römische Zeit,https://aku-pal.uni-mainz.de/datings/153,FALSE
346,25,A47,𓀸,svgs/ht/ht_346.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 7809 + P. 7810 Paris, Musée du Louvre, AF 11112","Griechisch-römische Zeit, Antoninische Dynastie, Trajan – Griechisch-römische Zeit, Antoninische Dynastie, Antoninus Pius",https://aku-pal.uni-mainz.de/datings/154,FALSE
347,30,A51,𓀼,svgs/ht/ht_347.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 7809 + P. 7810 Paris, Musée du Louvre, AF 11112","Griechisch-römische Zeit, Antoninische Dynastie, Trajan – Griechisch-römische Zeit, Antoninische Dynastie, Antoninus Pius",https://aku-pal.uni-mainz.de/datings/154,FALSE
348,28,A52,𓀽,svgs/ht/ht_348.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 7809 + P. 7810 Paris, Musée du Louvre, AF 11112","Griechisch-römische Zeit, Antoninische Dynastie, Trajan – Griechisch-römische Zeit, Antoninische Dynastie, Antoninus Pius",https://aku-pal.uni-mainz.de/datings/154,FALSE
349,28,A52,𓀽,svgs/ht/ht_349.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 7809 + P. 7810 Paris, Musée du Louvre, AF 11112","Griechisch-römische Zeit, Antoninische Dynastie, Trajan – Griechisch-römische Zeit, Antoninische Dynastie, Antoninus Pius",https://aku-pal.uni-mainz.de/datings/154,FALSE
350,15,A53,𓀾,svgs/ht/ht_350.svg,Hieratisch,"London, British Museum, EA 10672",Griechisch-römische Zeit,https://aku-pal.uni-mainz.de/datings/153,FALSE
352,6,A26,𓀞,svgs/ht/ht_352.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
353,6,A26,𓀞,svgs/ht/ht_353.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
354,51,A23,𓀛,svgs/ht/ht_354.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.314","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 19, Tag 26, Pachon",https://aku-pal.uni-mainz.de/datings/114,FALSE
355,1,A1,𓀀,svgs/ht/ht_355.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
356,1,A1,𓀀,svgs/ht/ht_356.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
357,1,A1,𓀀,svgs/ht/ht_357.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.314","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 19, Tag 26, Pachon",https://aku-pal.uni-mainz.de/datings/114,FALSE
358,3,A2,𓀁,svgs/ht/ht_358.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
359,3,A2,𓀁,svgs/ht/ht_359.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
360,3,A2,𓀁,svgs/ht/ht_360.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.314","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 19, Tag 26, Pachon",https://aku-pal.uni-mainz.de/datings/114,FALSE
361,10,A7A,A7A,svgs/ht/ht_361.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
362,10,A7A,A7A,svgs/ht/ht_362.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
363,23,Z6,𓏱,svgs/ht/ht_363.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
364,23,Z6,𓏱,svgs/ht/ht_364.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
365,23,Z6,𓏱,svgs/ht/ht_365.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.314","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 19, Tag 26, Pachon",https://aku-pal.uni-mainz.de/datings/114,FALSE
366,17,A16,𓀓,svgs/ht/ht_366.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
367,17,A16,𓀓,svgs/ht/ht_367.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
368,4,A17,𓀔,svgs/ht/ht_368.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
369,4,A17,𓀔,svgs/ht/ht_369.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
370,49,A19,𓀗,svgs/ht/ht_370.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
371,49,A19,𓀗,svgs/ht/ht_371.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
372,50,A21,𓀙,svgs/ht/ht_372.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.314","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 19, Tag 26, Pachon",https://aku-pal.uni-mainz.de/datings/114,FALSE
373,43,A24,𓀜,svgs/ht/ht_373.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
374,43,A24,𓀜,svgs/ht/ht_374.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.314","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 19, Tag 26, Pachon",https://aku-pal.uni-mainz.de/datings/114,FALSE
375,43,A24,𓀜,svgs/ht/ht_375.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.314","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 19, Tag 26, Pachon",https://aku-pal.uni-mainz.de/datings/114,FALSE
376,43,A24,𓀜,svgs/ht/ht_376.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
377,6,A26,𓀞,svgs/ht/ht_377.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
378,6,A26,𓀞,svgs/ht/ht_378.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
379,43,A24,𓀜,svgs/ht/ht_379.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
380,8,A28,𓀠,svgs/ht/ht_380.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
381,8,A28,𓀠,svgs/ht/ht_381.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
382,7,A30,𓀢,svgs/ht/ht_382.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
383,7,A30,𓀢,svgs/ht/ht_383.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
384,25,A47,𓀸,svgs/ht/ht_384.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
385,25,A47,𓀸,svgs/ht/ht_385.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.314","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 19, Tag 26, Pachon",https://aku-pal.uni-mainz.de/datings/114,FALSE
386,30,A51,𓀼,svgs/ht/ht_386.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
387,30,A51,𓀼,svgs/ht/ht_387.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
388,28,A52,𓀽,svgs/ht/ht_388.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
389,15,A53,𓀾,svgs/ht/ht_389.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
390,15,A53,𓀾,svgs/ht/ht_390.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
391,858,A73,A73,svgs/ht/ht_391.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.313","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 21, Tag 28, Mesore",https://aku-pal.uni-mainz.de/datings/113,FALSE
392,858,A73,A73,svgs/ht/ht_392.svg,Hieratisch,"Edinburgh, National Museums of Scotland, The Royal Museum of Scotland, A 1956.314","Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Augustus, Regierungsjahr 19, Tag 26, Pachon",https://aku-pal.uni-mainz.de/datings/114,FALSE
393,37,A121C,A121C,svgs/ht/ht_393.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
394,3,A2,𓀁,svgs/ht/ht_394.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
395,1,A1,𓀀,svgs/ht/ht_395.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
396,1,A1,𓀀,svgs/ht/ht_396.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
397,1,A1,𓀀,svgs/ht/ht_397.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
398,1,A1,𓀀,svgs/ht/ht_398.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
399,1,A1,𓀀,svgs/ht/ht_399.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
400,3,A2,𓀁,svgs/ht/ht_400.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
401,3,A2,𓀁,svgs/ht/ht_401.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
402,34,A5B,A5B,svgs/ht/ht_402.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
403,10,A7A,A7A,svgs/ht/ht_403.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
404,11,A8,𓀊,svgs/ht/ht_404.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
405,36,A9,𓀋,svgs/ht/ht_405.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
406,23,Z6,𓏱,svgs/ht/ht_406.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
407,23,Z6,𓏱,svgs/ht/ht_407.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
408,19,A15,𓀒,svgs/ht/ht_408.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
409,17,A16,𓀓,svgs/ht/ht_409.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
410,4,A17,𓀔,svgs/ht/ht_410.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
411,4,A17,𓀔,svgs/ht/ht_411.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
412,48,A19,𓀗,svgs/ht/ht_412.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
413,49,A19,𓀗,svgs/ht/ht_413.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
414,50,A21,𓀙,svgs/ht/ht_414.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
415,51,A23,𓀛,svgs/ht/ht_415.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
416,43,A24,𓀜,svgs/ht/ht_416.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
417,43,A24,𓀜,svgs/ht/ht_417.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
418,43,A24,𓀜,svgs/ht/ht_418.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
419,43,A24,𓀜,svgs/ht/ht_419.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
420,6,A26,𓀞,svgs/ht/ht_420.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
421,8,A28,𓀠,svgs/ht/ht_421.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
422,8,A28,𓀠,svgs/ht/ht_422.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
423,7,A30,𓀢,svgs/ht/ht_423.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
424,7,A30,𓀢,svgs/ht/ht_424.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
425,25,A47,𓀸,svgs/ht/ht_425.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
426,30,A51,𓀼,svgs/ht/ht_426.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
427,28,A52,𓀽,svgs/ht/ht_427.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
428,28,A52,𓀽,svgs/ht/ht_428.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
429,859,US9A53VARA,US9A53VARA,svgs/ht/ht_429.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
430,775,C11,𓁨,svgs/ht/ht_430.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3030 A-E","Griechisch-römische Zeit, Antoninische Dynastie, Hadrian, Regierungsjahr 8",https://aku-pal.uni-mainz.de/datings/151,FALSE
