text,aku_text_id,aku_url,n_signs,genre,textinhalt_raw,datierung,epoche,date_start,date_end,date_mid,register,notes
"New York City, Metropolitan Museum of Art, 14.1.455 + 457",5000969,https://aku-pal.uni-mainz.de/texts/5000969,19,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"London, Petrie Museum of Egyptian Archaeology, UC 31912",5000975,https://aku-pal.uni-mainz.de/texts/5000975,19,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Turin, Museo Egizio, CGT 57307",5000992,https://aku-pal.uni-mainz.de/texts/5000992,19,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Turin, Museo Egizio, CGT 57448",5000995,https://aku-pal.uni-mainz.de/texts/5000995,19,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Turin, Museo Egizio, CGT 57549",5000997,https://aku-pal.uni-mainz.de/texts/5000997,19,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Prag, Náprstek Museum, P 2034",5001143,https://aku-pal.uni-mainz.de/texts/5001143,19,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Oxford, Ashmolean Museum, ANAsh.Mus.H.O.1020",5001161,https://aku-pal.uni-mainz.de/texts/5001161,19,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"New York City, Pierpont Morgan Library, Amh. Egy. Pap. 9 Paris, Bibliothèque Nationale de France, Egyptien 202",5000068,https://aku-pal.uni-mainz.de/texts/5000068,18,Erzählung,Erzählung (Astarte and the Legend of the Sea),"Neues Reich, 18. Dynastie, Amenhotep II.",Neues Reich,-1427,-1400,-1414,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3029 [b]",5000680,https://aku-pal.uni-mainz.de/texts/5000680,18,Gerichtsurkunde/Zeugenaussage,Gerichtsurkunde/Zeugenaussage (text b),"Neues Reich, 18. Dynastie, Amenhotep II., Regierungsjahr 5",Neues Reich,-1423,-1422,-1422,,
D. TT 63.1,5000355,https://aku-pal.uni-mainz.de/texts/5000355,18,Besuchertext,Besuchertext,"Neues Reich, 18. Dynastie, Thutmosis IV.",Neues Reich,-1400,-1390,-1395,,
D. Hatnub 26,5000312,https://aku-pal.uni-mainz.de/texts/5000312,18,Biographischer Text,Biographischer Text,"Erste Zwischenzeit, 9./10. Dynastie, Nehri I. (Nomarch), Regierungsjahr 8",Erste Zwischenzeit,-2160,-2025,-2092,,
"Kairo, Ägyptisches Museum, JE 25975",5000122,https://aku-pal.uni-mainz.de/texts/5000122,18,Totenbrief,Totenbrief,"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
D. Assiut N13.1 TS20,5000634,https://aku-pal.uni-mainz.de/texts/5000634,18,Besuchertext,Besuchertext (Scribe Men),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"Turin, Museo Egizio, CGT 57156",138999,https://aku-pal.uni-mainz.de/texts/138999,18,Administrativer Text,Administrativer Text (Account of absence or presence; Events),"Neues Reich, 20. Dynastie, Ramses III., Tag 4 – Neues Reich, 20. Dynastie, Ramses III., Tag 23",Neues Reich,-1184,-1153,-1168,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 12632 Kairo, Institut français d’archéologie orientale, 226",137104,https://aku-pal.uni-mainz.de/texts/137104,18,Administrativer Text,Administrativer Text (Deliveries and/or deficits of products),"Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 26, Monat 1, Jahreszeit ꜣḫ.t, Tag 10 – Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 26, Monat 1, Jahreszeit pr.t, Tag 20",Neues Reich,-1159,-1158,-1158,,
"Straßburg, Bibliothèque nationale et universitaire de Strasbourg, H 101",5000963,https://aku-pal.uni-mainz.de/texts/5000963,18,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Chicago, Institute for the Study of Ancient Cultures Museum, E16992",5001003,https://aku-pal.uni-mainz.de/texts/5001003,18,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Chicago, Institute for the Study of Ancient Cultures Museum, E25348",5001005,https://aku-pal.uni-mainz.de/texts/5001005,18,Kemit,Kemit,"Neues Reich, 18. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1550,-1069,-1310,,
"Kairo, Institut français d’archéologie orientale, 2608",5001041,https://aku-pal.uni-mainz.de/texts/5001041,18,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2593",5001055,https://aku-pal.uni-mainz.de/texts/5001055,18,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2579",5001066,https://aku-pal.uni-mainz.de/texts/5001066,18,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 46 + 49",5001085,https://aku-pal.uni-mainz.de/texts/5001085,18,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Straßburg, Bibliothèque nationale et universitaire de Strasbourg, 58",5000308,https://aku-pal.uni-mainz.de/texts/5000308,17,Brief,Brief (an einen Lebenden),"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
D. Assiut N13.1 TS11,5000630,https://aku-pal.uni-mainz.de/texts/5000630,17,Fürbitte,Fürbitte (Amunmes to Hathor),"Neues Reich, 20. Dynastie",Neues Reich,-1186,-1069,-1128,,
D. Assiut N13.1 TBW1,5000685,https://aku-pal.uni-mainz.de/texts/5000685,17,Lehre,"Lehre (Loyalistic, Kairsu)","Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 10839",136319,https://aku-pal.uni-mainz.de/texts/136319,17,Administrativer Text,Administrativer Text (Deliveries and/or deficits of rations),"Neues Reich, 20. Dynastie, Ramses III.",Neues Reich,-1184,-1153,-1168,,
"Kairo, Institut français d’archéologie orientale, SA 3231",137709,https://aku-pal.uni-mainz.de/texts/137709,17,Administrativer Text,Administrativer Text (Deliveries and/or deficits of products (fish)),"Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 21, Monat 4, Jahreszeit ꜣḫ.t, Tag 25",Neues Reich,-1164,-1163,-1164,,
"Kairo, Institut français d’archéologie orientale, 215",136997,https://aku-pal.uni-mainz.de/texts/136997,17,Administrativer Text,Administrativer Text (Deliveries and/or deficits; Duty roster; Events),"Neues Reich, 20. Dynastie, Ramses IV., Regierungsjahr 1, Monat 3, Jahreszeit šm.w, Tag 1 – Neues Reich, 20. Dynastie, Ramses IV., Regierungsjahr 2, Monat 4, Jahreszeit šm.w, Tag 16",Neues Reich,-1153,-1151,-1152,,
"Turin, Museo Egizio, CGT 57545 + CGT 57546",5000917,https://aku-pal.uni-mainz.de/texts/5000917,17,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2543",5001016,https://aku-pal.uni-mainz.de/texts/5001016,17,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2620",5001046,https://aku-pal.uni-mainz.de/texts/5001046,17,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2544",5001056,https://aku-pal.uni-mainz.de/texts/5001056,17,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Oxford, Ashmolean Museum, ANAsh.Mus.H.O.1076",5001165,https://aku-pal.uni-mainz.de/texts/5001165,17,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"New York City, Pierpont Morgan Library, Amh. Egy. Pap. 6",5000267,https://aku-pal.uni-mainz.de/texts/5000267,16,Gerichtsurkunde/Zeugenaussage,Gerichtsurkunde/Zeugenaussage,"Neues Reich, 20. Dynastie, Ramses IX., Regierungsjahr 16",Neues Reich,-1111,-1110,-1110,,
"Kairo, Institut français d’archéologie orientale, 337",137030,https://aku-pal.uni-mainz.de/texts/137030,16,Administrativer Text,Administrativer Text (Deliveries and/or deficits of rations),"Neues Reich, 20. Dynastie, Ramses IV., Regierungsjahr 4, Monat 1, Jahreszeit pr.t, Tag 7",Neues Reich,-1150,-1149,-1150,,
"Turin, Museo Egizio, CGT 57035",138926,https://aku-pal.uni-mainz.de/texts/138926,16,Administrativer Text,Administrativer Text (Document of absence or presence),"Neues Reich, 20. Dynastie, Ramses III., Tag 6 – Neues Reich, 20. Dynastie, Ramses III., Tag 12",Neues Reich,-1184,-1153,-1168,,
D. Assiut N13.1 TN11,5000659,https://aku-pal.uni-mainz.de/texts/5000659,16,Signatur,Signatur (Scribe Nebnefer),"Neues Reich, 18. Dynastie, Amenhotep III.",Neues Reich,-1390,-1352,-1371,,
D. Assiut N13.1 TS4,5000711,https://aku-pal.uni-mainz.de/texts/5000711,16,nicht spezifiziert,nicht spezifiziert (Scribe Neferher),"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
D. Ptahemwia 14,5000986,https://aku-pal.uni-mainz.de/texts/5000986,16,Kemit,Kemit,"Neues Reich, 18. Dynastie, Amenhotep IV./Echnaton – Neues Reich, 18. Dynastie, Tutanchamun",Neues Reich,-1352,-1327,-1340,,
"Oxford, Ashmolean Museum, ANAsh.Mus.H.O.512B",5001010,https://aku-pal.uni-mainz.de/texts/5001010,16,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Oxford, Ashmolean Museum, ANAsh.Mus.H.O.570",5001011,https://aku-pal.uni-mainz.de/texts/5001011,16,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2604",5001019,https://aku-pal.uni-mainz.de/texts/5001019,16,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2603",5001027,https://aku-pal.uni-mainz.de/texts/5001027,16,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
O. Deir el-Bahri T3.L13,5001073,https://aku-pal.uni-mainz.de/texts/5001073,16,Kemit,Kemit,"Neues Reich, 18. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1550,-1069,-1310,,
"Prag, Náprstek Museum, P 3830",5001145,https://aku-pal.uni-mainz.de/texts/5001145,16,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"London, Petrie Museum of Egyptian Archaeology, UC 32271 A",5001249,https://aku-pal.uni-mainz.de/texts/5001249,16,Kemit,Kemit,"Mittleres Reich, 12. Dynastie, Sesostris III. – Mittleres Reich, 12. Dynastie, Amenemhet III.",Mittleres Reich,-1870,-1786,-1828,,
"D. Amasis, Jahr 5",5000219,https://aku-pal.uni-mainz.de/texts/5000219,15,Besuchertext,Besuchertext,"Spätzeit, 26. Dynastie, Amasis Chenemibre, Regierungsjahr 5, Monat 4, Jahreszeit pr.t, Tag 11",Spätzeit,-566,-565,-566,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 10663",136310,https://aku-pal.uni-mainz.de/texts/136310,15,Administrativer Text,Administrativer Text (Progress report),"Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 28, Monat 1, Jahreszeit ꜣḫ.t, Tag 17",Neues Reich,-1157,-1156,-1156,,
"Kairo, Institut français d’archéologie orientale, SA 6154",137578,https://aku-pal.uni-mainz.de/texts/137578,15,Administrativer Text,Administrativer Text (Deliveries and/or deficits of products),"Neues Reich, 20. Dynastie, Ramses XI., Regierungsjahr 3",Neues Reich,-1097,-1096,-1096,,
"Kairo, Institut français d’archéologie orientale, 893",138341,https://aku-pal.uni-mainz.de/texts/138341,15,Administrativer Text,Administrativer Text,"Neues Reich, 20. Dynastie, Ramses IV., Regierungsjahr 2",Neues Reich,-1152,-1151,-1152,,
D. Assiut N13.1 TS10,5000629,https://aku-pal.uni-mainz.de/texts/5000629,15,Kemit,Kemit (Kemit),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"London, British Museum, EA 10759",381067,https://aku-pal.uni-mainz.de/texts/381067,15,Hymnus im Götterkult,Hymnus im Götterkult (hymn to Sobek),"Mittleres Reich, 12. Dynastie, Amenemhet III. – Zweite Zwischenzeit, 13. Dynastie",Mittleres Reich,-1831,-1650,-1740,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 14218",140087,https://aku-pal.uni-mainz.de/texts/140087,15,Administrativer Text,Administrativer Text (Deliveries and/or deficits of products (wood on recto; pottery on verso)),"Neues Reich, 19. Dynastie",Neues Reich,-1295,-1186,-1240,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 11257",5000938,https://aku-pal.uni-mainz.de/texts/5000938,15,Kemit,Kemit,"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"Turin, Museo Egizio, CGT 57060",5000990,https://aku-pal.uni-mainz.de/texts/5000990,15,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
O. Ramesseum 2005-STO-003,5001001,https://aku-pal.uni-mainz.de/texts/5001001,15,Kemit,Kemit,"Neues Reich, 19. Dynastie, Ramses II.",Neues Reich,-1279,-1213,-1246,,
"Kairo, Institut français d’archéologie orientale, OL 27",5001082,https://aku-pal.uni-mainz.de/texts/5001082,15,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Oxford, Ashmolean Museum, ANAsh.Mus.H.O.614",5001151,https://aku-pal.uni-mainz.de/texts/5001151,15,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2514",5001155,https://aku-pal.uni-mainz.de/texts/5001155,15,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
P. Abusir Berlin kleine Fragmente,5000396,https://aku-pal.uni-mainz.de/texts/5000396,14,Administrativer Text,Administrativer Text,"Altes Reich, 5. Dynastie",Altes Reich,-2494,-2345,-2420,,
"Kairo, Institut français d’archéologie orientale, SA 6351",137633,https://aku-pal.uni-mainz.de/texts/137633,14,Administrativer Text,Administrativer Text,"Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 19, Monat 1, Jahreszeit pr.t, Tag 1",Neues Reich,-1166,-1165,-1166,,
"Kairo, Institut français d’archéologie orientale, 98",137457,https://aku-pal.uni-mainz.de/texts/137457,14,Namenliste/Onomasticon,Namenliste/Onomasticon,"Neues Reich, 19. Dynastie, Siptah – Neues Reich, 19. Dynastie, Tausret",Neues Reich,-1194,-1186,-1190,,
D. Assiut N13.1 TS16,5000631,https://aku-pal.uni-mainz.de/texts/5000631,14,Besuchertext,Besuchertext (Temple of Hathor),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"Kairo, Institut français d’archéologie orientale, DeM 578",137437,https://aku-pal.uni-mainz.de/texts/137437,14,Logbuch,Logbuch (Duty roster),"Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 31, Monat 2, Jahreszeit pr.t, Tag 30",Neues Reich,-1154,-1153,-1154,,
"Turin, Museo Egizio, CGT 57282",139068,https://aku-pal.uni-mainz.de/texts/139068,14,Administrativer Text,Administrativer Text,"Neues Reich, 20. Dynastie, Ramses III.",Neues Reich,-1184,-1153,-1168,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 14233",139971,https://aku-pal.uni-mainz.de/texts/139971,14,Administrativer Text,Administrativer Text,"Neues Reich, 19. Dynastie",Neues Reich,-1295,-1186,-1240,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 14149",5000703,https://aku-pal.uni-mainz.de/texts/5000703,14,Administrativer Text,Administrativer Text (Deliveries and/or deficits),"Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 17 – Neues Reich, 20. Dynastie, Ramses IV., Regierungsjahr 7",Neues Reich,-1168,-1147,-1158,,
"Kairo, Institut français d’archéologie orientale, 217",136999,https://aku-pal.uni-mainz.de/texts/136999,14,Administrativer Text,Administrativer Text (Deliveries and/or deficits; Duty roster; Events),"Neues Reich, 20. Dynastie, Ramses IV., Regierungsjahr 2",Neues Reich,-1152,-1151,-1152,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 10842",5000702,https://aku-pal.uni-mainz.de/texts/5000702,14,Namenliste/Onomasticon,Namenliste/Onomasticon (Workmen's marks and numbers),"Neues Reich, 20. Dynastie, Ramses IV. – Neues Reich, 20. Dynastie, Ramses V.",Neues Reich,-1153,-1143,-1148,,
"Turin, Museo Egizio, CGT 54054",5000055,https://aku-pal.uni-mainz.de/texts/5000055,14,Magischer Text,Magischer Text,"Neues Reich, 20. Dynastie",Neues Reich,-1186,-1069,-1128,,
"New York City, Metropolitan Museum of Art, 13.182.33",5000968,https://aku-pal.uni-mainz.de/texts/5000968,14,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"London, Petrie Museum of Egyptian Archaeology, UC 31944",5000980,https://aku-pal.uni-mainz.de/texts/5000980,14,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2549",5001022,https://aku-pal.uni-mainz.de/texts/5001022,14,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2557",5001054,https://aku-pal.uni-mainz.de/texts/5001054,14,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 25",5001109,https://aku-pal.uni-mainz.de/texts/5001109,14,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 35",5001116,https://aku-pal.uni-mainz.de/texts/5001116,14,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3025",5000038,https://aku-pal.uni-mainz.de/texts/5000038,13,Erzählung,Erzählung,"Mittleres Reich, 12. Dynastie, Amenemhet III.",Mittleres Reich,-1831,-1786,-1808,,
"Kairo, Institut français d’archéologie orientale, O. DeM 595",137454,https://aku-pal.uni-mainz.de/texts/137454,13,Administrativer Text,Administrativer Text (Deliveries and/or deficits of products (grain); Events),"Neues Reich, 19. Dynastie, Sethos II., Monat 3, Jahreszeit ꜣḫ.t, Tag 24",Neues Reich,-1200,-1194,-1197,,
D. Assiut N13.1 TS22,5000665,https://aku-pal.uni-mainz.de/texts/5000665,13,Opferformel ḥtp-ḏı͗-nsw.t,Opferformel ḥtp-ḏı͗-nsw.t (Scribe Men to Upuaut),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 10500 A–B",5000698,https://aku-pal.uni-mainz.de/texts/5000698,13,Administrativer Text,Administrativer Text,"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
"Köln, Seminar für Ägyptologie der Universität zu Köln, Aeg. 10207",57143,https://aku-pal.uni-mainz.de/texts/57143,13,Totenbuch,Totenbuch,"Spätzeit, 26. Dynastie",Spätzeit,-664,-525,-594,,
"Kairo, Institut français d’archéologie orientale, 214",136995,https://aku-pal.uni-mainz.de/texts/136995,13,Administrativer Text,Administrativer Text (Deliveries and/or deficits; Duty roster; Events),"Neues Reich, 20. Dynastie, Ramses IV., Regierungsjahr 1, Monat 3, Jahreszeit ꜣḫ.t, Tag 1 – Neues Reich, 20. Dynastie, Ramses IV., Regierungsjahr 1, Monat 3, Jahreszeit ꜣḫ.t, Tag 21",Neues Reich,-1153,-1152,-1152,,
O. Ramesseum 2008-APS-036,5000984,https://aku-pal.uni-mainz.de/texts/5000984,13,Kemit,Kemit,"Neues Reich, 19. Dynastie, Ramses II.",Neues Reich,-1279,-1213,-1246,,
D. Dahshur 03.467,5000987,https://aku-pal.uni-mainz.de/texts/5000987,13,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2597",5001026,https://aku-pal.uni-mainz.de/texts/5001026,13,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
